Location Name Key,Latitude,Longitude,CSV File Name,Row Number
Latvia,56.8796,24.6032,03-14-2020.csv,119
"Lauderdale, AL, USA",34.90171875,-87.65624729,03-30-2020.csv,1599
"Lauderdale, MS, USA",32.40419769,-88.66229662,03-29-2020.csv,1600
"Lauderdale, TN, USA",35.75893438,-89.63015909999999,03-23-2020.csv,1602
"Laurel, KY, USA",37.10975748,-84.11321779,03-26-2020.csv,1602
"Laurens, GA, USA",32.46325233,-82.92221316,03-26-2020.csv,1603
"Laurens, SC, USA",34.48244419,-82.00490796,03-22-2020.csv,2626
"Lavaca, TX, USA",29.38508402,-96.93186692,03-30-2020.csv,1605
"Lawrence, AL, USA",34.52041498,-87.31069453,03-30-2020.csv,1606
"Lawrence, AR, USA",36.04188196,-91.10867198,03-24-2020.csv,1608
"Lawrence, IL, USA",38.71987914,-87.72884035,03-23-2020.csv,1609
"Lawrence, IN, USA",38.84112637,-86.48361629,03-22-2020.csv,1594
"Lawrence, KY, USA",38.07136018,-82.72882223,03-26-2020.csv,1610
"Lawrence, MO, USA",37.10626634,-93.83293097,03-27-2020.csv,1612
"Lawrence, MS, USA",31.55147224,-90.10841127,03-24-2020.csv,1612
"Lawrence, OH, USA",38.59743452,-82.53466552,03-22-2020.csv,2479
"Lawrence, PA, USA",40.99206278,-80.33393706,03-27-2020.csv,1614
"Lawrence, SD, USA",44.35919441,-103.79294279999999,03-28-2020.csv,1615
"Lawrence, TN, USA",35.21675201,-87.39787695,03-24-2020.csv,1617
"Le Flore, OK, USA",34.89851864,-94.70392124,03-26-2020.csv,1617
"Le Sueur, MN, USA",44.37136597,-93.72844721,03-25-2020.csv,1619
"Lea, NM, USA",32.79215361,-103.4123733,03-24-2020.csv,1620
"Leake, MS, USA",32.7536828,-89.52402044,03-29-2020.csv,1620
"Leavenworth, KS, USA",39.20183497,-95.03620809,03-24-2020.csv,1622
Lebanon,33.8547,35.8623,03-09-2020.csv,67
"Lebanon, PA, USA",40.36680311,-76.45651841,03-25-2020.csv,1623
"Lee, AL, USA",32.60154883,-85.35132246,03-28-2020.csv,1623
"Lee, AR, USA",34.78498904,-90.78383866,03-28-2020.csv,1624
"Lee, FL, USA",26.58410348,-81.88399313,03-28-2020.csv,1625
"Lee, GA, USA",31.779330600000005,-84.14324253,03-25-2020.csv,1627
"Lee, IA, USA",40.64181461,-91.48183025,03-24-2020.csv,1629
"Lee, IL, USA",41.74583951,-89.29977132,03-25-2020.csv,1628
"Lee, KY, USA",37.59645942,-83.71513901,03-27-2020.csv,1629
"Lee, MS, USA",34.291877500000005,-88.68149954,03-24-2020.csv,1631
"Lee, NC, USA",35.47623147,-79.17569362,03-27-2020.csv,1631
"Lee, SC, USA",34.16393091,-80.25690731,03-27-2020.csv,1632
"Lee, TX, USA",30.31120597,-96.97045773,03-28-2020.csv,1633
"Lee, VA, USA",36.70586667,-83.12606515,03-27-2020.csv,1634
"Leelanau, MI, USA",44.94430054,-85.80150326,03-26-2020.csv,1635
"Leflore, MS, USA",33.55545125,-90.29900733,03-23-2020.csv,1637
"Lehigh, PA, USA",40.6154815,-75.59435245,03-28-2020.csv,1637
"Lemhi, ID, USA",44.9438088,-113.9309747,03-30-2020.csv,1638
"Lenawee, MI, USA",41.89475156,-84.06603727,03-26-2020.csv,1639
"Lenoir, NC, USA",35.24032589999999,-77.64245615,03-23-2020.csv,1641
"Leon, FL, USA",30.45955727,-84.27491114,03-27-2020.csv,1641
"Leon, TX, USA",31.29872538,-95.9936328,03-30-2020.csv,1642
"Leslie, KY, USA",37.09246661,-83.37999606,03-29-2020.csv,1643
"Letcher, KY, USA",37.12306748,-82.85346474,03-27-2020.csv,1644
"Levy, FL, USA",29.31829741,-82.74007147,03-25-2020.csv,1646
"Lewis and Clark, MT, USA",47.12610041,-112.39469799999999,03-27-2020.csv,1653
"Lewis, ID, USA",46.23315327,-116.434146,03-26-2020.csv,1646
"Lewis, KY, USA",38.53184419,-83.37735618,03-25-2020.csv,1648
"Lewis, MO, USA",40.09673161,-91.72070156,03-24-2020.csv,1649
"Lewis, NY, USA",43.784415700000004,-75.44903992,03-26-2020.csv,1649
"Lewis, TN, USA",35.52853208,-87.49022694,03-28-2020.csv,1650
"Lewis, WA, USA",46.57756476,-122.39257690000001,03-26-2020.csv,1651
"Lewis, WV, USA",38.9947249,-80.49988181,03-26-2020.csv,1652
"Lexington, SC, USA",33.89665987,-81.27146426,03-26-2020.csv,1654
"Lexington, VA, USA",37.78258621,-79.44262866,03-29-2020.csv,1655
"Liaoning, China",41.2956,122.6085,03-12-2020.csv,49
Liberia,6.4280550000000005,-9.429499,03-23-2020.csv,3339
"Liberty, FL, USA",30.23766008,-84.8829258,03-25-2020.csv,1657
"Liberty, GA, USA",31.82588896,-81.49251135,03-28-2020.csv,1657
"Liberty, MT, USA",48.56084317,-111.02430700000001,03-29-2020.csv,1658
"Liberty, TX, USA",30.15152688,-94.81205615,03-26-2020.csv,1659
Libya,26.3351,17.228331,03-24-2020.csv,3341
"Licking, OH, USA",40.09136236,-82.48185785,03-24-2020.csv,1661
Liechtenstein,47.14,9.55,03-28-2020.csv,3351
"Limestone, AL, USA",34.81185586,-86.98310072,03-29-2020.csv,1661
"Limestone, TX, USA",31.5454767,-96.58095444,03-28-2020.csv,1662
"Lincoln, AR, USA",33.95317155,-91.74002806,03-24-2020.csv,1664
"Lincoln, CO, USA",38.98749519,-103.51366490000001,03-26-2020.csv,1664
"Lincoln, GA, USA",33.79201475,-82.45024131,03-28-2020.csv,1665
"Lincoln, ID, USA",43.0012336,-114.1358773,03-27-2020.csv,1666
"Lincoln, KS, USA",39.04549684,-98.20756994,03-29-2020.csv,1667
"Lincoln, KY, USA",37.45475628,-84.6565327,03-26-2020.csv,1668
"Lincoln, LA, USA",32.6003154,-92.66597409999999,03-23-2020.csv,1670
"Lincoln, ME, USA",44.05996956,-69.54227124,03-30-2020.csv,1670
"Lincoln, MN, USA",44.41311883,-96.26688165,03-26-2020.csv,1671
"Lincoln, MO, USA",39.05345619,-90.95588181,03-24-2020.csv,1674
"Lincoln, MS, USA",31.53288662,-90.45391915,03-23-2020.csv,1673
"Lincoln, MT, USA",48.54265777,-115.4046155,03-30-2020.csv,1674
"Lincoln, NC, USA",35.48508185,-81.21740317,03-30-2020.csv,1678
"Lincoln, NE, USA",41.04658298,-100.74753740000001,03-29-2020.csv,1675
"Lincoln, NM, USA",33.74526079,-105.4586166,03-28-2020.csv,1677
"Lincoln, NV, USA",37.64268459,-114.8790388,03-22-2020.csv,2306
"Lincoln, OK, USA",35.70270942,-96.8812462,03-23-2020.csv,1680
"Lincoln, OR, USA",44.64252874,-123.86991200000001,03-26-2020.csv,1680
"Lincoln, SD, USA",43.27841182,-96.72039050000001,03-24-2020.csv,1682
"Lincoln, TN, USA",35.13738622,-86.58910106,03-22-2020.csv,2720
"Lincoln, WA, USA",47.57705241,-118.41943880000001,03-25-2020.csv,1684
"Lincoln, WI, USA",45.33737523,-89.73411273,03-25-2020.csv,1686
"Lincoln, WV, USA",38.172154,-82.07017953,03-27-2020.csv,1684
"Lincoln, WY, USA",42.26376367,-110.6563997,03-27-2020.csv,1686
"Linn, IA, USA",42.07923082,-91.59809485,03-22-2020.csv,992
"Linn, KS, USA",38.21267844,-94.84254089,03-22-2020.csv,1056
"Linn, MO, USA",39.87001769,-93.10704106,03-30-2020.csv,1689
"Linn, OR, USA",44.48899494,-122.53731540000001,03-27-2020.csv,1690
"Lipscomb, TX, USA",36.27783108,-100.2733151,03-22-2020.csv,2853
"Litchfield, CT, USA",41.7937534,-73.2451475,03-24-2020.csv,1693
Lithuania,55.1694,23.8813,03-07-2020.csv,169
"Little River, AR, USA",33.70375665,-94.23468591,03-29-2020.csv,1693
"Live Oak, TX, USA",28.35101362,-98.1246786,03-29-2020.csv,1694
"Livingston, IL, USA",40.89188292,-88.55784752,03-29-2020.csv,1695
"Livingston, KY, USA",37.21137452,-88.34797529,03-22-2020.csv,1842
"Livingston, LA, USA",30.44143993,-90.73061664,03-22-2020.csv,269
"Livingston, MI, USA",42.60302282,-83.91297209,03-29-2020.csv,1698
"Livingston, MO, USA",39.78110272,-93.54645978,03-22-2020.csv,2118
"Livingston, NY, USA",42.72596275,-77.77966158,03-23-2020.csv,1701
"Llano, TX, USA",30.70645047,-98.68475262,03-23-2020.csv,1702
"Logan, AR, USA",35.21413234,-93.71951016,03-27-2020.csv,1702
"Logan, CO, USA",40.7249637,-103.110817,03-30-2020.csv,1703
"Logan, IL, USA",40.12581572,-89.36638784,03-25-2020.csv,1705
"Logan, KS, USA",38.91735806,-101.148475,03-25-2020.csv,1706
"Logan, KY, USA",36.85949479,-86.877635,03-26-2020.csv,1706
"Logan, ND, USA",46.45729487,-99.47719806,03-28-2020.csv,1708
"Logan, NE, USA",41.56650314,-100.4817851,03-23-2020.csv,1708
"Logan, OH, USA",40.38996525,-83.76784341,03-27-2020.csv,1709
"Logan, OK, USA",35.91899576,-97.44352845,03-30-2020.csv,1710
"Logan, WV, USA",37.8299889,-81.93528571,03-29-2020.csv,1711
"London, ON, Canada",42.9849,-81.2453,03-02-2020.csv,105
"Long, GA, USA",31.75218791,-81.74952375,03-27-2020.csv,1712
"Lonoke, AR, USA",34.75392199,-91.88742357,03-29-2020.csv,1713
"Lorain, OH, USA",41.29553751,-82.15083537,03-30-2020.csv,1714
"Los Alamos, NM, USA",35.86631386,-106.31349850000001,03-23-2020.csv,1716
"Los Angeles, CA, USA",34.30828379,-118.22824109999999,03-29-2020.csv,1716
"Loudon, TN, USA",35.73939663,-84.31145275,03-26-2020.csv,1717
"Loudoun, VA, USA",39.08990083,-77.63481877,03-22-2020.csv,674
"Louisa, IA, USA",41.21842119,-91.26102611,03-26-2020.csv,1719
"Louisa, VA, USA",37.97850256,-77.96274807,03-23-2020.csv,1721
"Loup, NE, USA",41.91371961,-99.45440415,03-28-2020.csv,1721
"Love, OK, USA",33.95273467,-97.23906784,03-22-2020.csv,2539
"Loving, TX, USA",31.84947612,-103.5818571,03-22-2020.csv,2856
"Lowndes, AL, USA",32.1597283,-86.65158371,03-28-2020.csv,1724
"Lowndes, GA, USA",30.83568832,-83.27056716,03-24-2020.csv,1726
"Lowndes, MS, USA",33.47386518,-88.44191529999998,03-27-2020.csv,1726
"Lubbock, TX, USA",33.61008596,-101.8204789,03-22-2020.csv,314
"Lucas, IA, USA",41.02958964,-93.32780803,03-29-2020.csv,1728
"Lucas, OH, USA",41.62101218,-83.65468618,03-25-2020.csv,1730
"Luce, MI, USA",46.47227431,-85.54471223,03-29-2020.csv,1730
"Lumpkin, GA, USA",34.57286511,-84.00425681,03-25-2020.csv,1732
"Luna, NM, USA",32.18179341,-107.75088259999998,03-30-2020.csv,1732
"Lunenburg, VA, USA",36.94618528,-78.24133319,03-25-2020.csv,1734
Luxembourg,49.8144,6.1317,03-05-2020.csv,139
"Luzerne, PA, USA",41.17823008,-75.98447579,03-24-2020.csv,1735
"Lycoming, PA, USA",41.34310539,-77.06629984,03-26-2020.csv,1735
"Lyman, SD, USA",43.89522709,-99.85201878,03-28-2020.csv,1736
"Lynchburg, VA, USA",37.40021399,-79.19888138,03-27-2020.csv,1737
"Lynn, TX, USA",33.17657705,-101.8162849,03-30-2020.csv,1738
"Lyon, IA, USA",43.38107862,-96.20926845,03-24-2020.csv,1740
"Lyon, KS, USA",38.45576156,-96.15275715,03-22-2020.csv,1742
"Lyon, KY, USA",37.02080035,-88.07886257,03-30-2020.csv,1741
"Lyon, MN, USA",44.41327865,-95.83806103,03-25-2020.csv,1743
"Lyon, NV, USA",39.01777974,-119.18704790000001,03-28-2020.csv,1743
"MA, USA",42.2302,-71.5301,03-12-2020.csv,50
"Macau, China",22.1667,113.55,03-24-2020.csv,3211
"Macau, Macao SAR",22.1667,113.5500,03-10-2020.csv,107
"Macau, Macau",22.1667,113.5500,03-01-2020.csv,57
"Mackinac, MI, USA",46.07028979,-85.04980537,03-26-2020.csv,1744
"Macomb, MI, USA",42.69158356,-82.92752801,03-23-2020.csv,1746
"Macon, AL, USA",32.38759944,-85.69267724,03-25-2020.csv,1747
"Macon, GA, USA",32.35207048,-84.04234127,03-27-2020.csv,1747
"Macon, IL, USA",39.86064913,-88.96342505,03-30-2020.csv,1748
"Macon, MO, USA",39.83049768,-92.56453089,03-25-2020.csv,1750
"Macon, NC, USA",35.14867843,-83.41696617,03-23-2020.csv,1751
"Macon, TN, USA",36.53157855,-86.00778595,03-29-2020.csv,1751
"Macoupin, IL, USA",39.26119767,-89.92424028,03-28-2020.csv,1752
Madagascar,-18.766947000000002,46.869107,03-29-2020.csv,3359
"Madera, CA, USA",37.2519,-119.6963,03-07-2020.csv,198
"Madison, AL, USA",34.76327133,-86.55069633,03-23-2020.csv,1755
"Madison, AR, USA",36.01038185,-93.72524943,03-25-2020.csv,1756
"Madison, FL, USA",30.44396917,-83.47398594,03-22-2020.csv,1353
"Madison, GA, USA",34.12920917,-83.21218732,03-27-2020.csv,1757
"Madison, IA, USA",41.33081904,-94.01554631,03-30-2020.csv,1761
"Madison, ID, USA",43.78141028,-111.65384740000002,03-25-2020.csv,1759
"Madison, IL, USA",38.83042506,-89.90422563,03-24-2020.csv,1760
"Madison, IN, USA",40.16143691,-85.71964711,03-23-2020.csv,1761
"Madison, KY, USA",37.71659336,-84.27220275,03-24-2020.csv,1763
"Madison, LA, USA",32.36918118,-91.23973355,03-30-2020.csv,1763
"Madison, MO, USA",37.47865134,-90.34671429999999,03-23-2020.csv,1766
"Madison, MS, USA",32.63389156,-90.03513564,03-30-2020.csv,1764
"Madison, MT, USA",45.30080065,-111.9173017,03-29-2020.csv,1766
"Madison, NC, USA",35.85402722,-82.71346418,03-22-2020.csv,2387
"Madison, NE, USA",41.91676024,-97.6005481,03-24-2020.csv,1768
"Madison, NY, USA",42.91653905,-75.67266639,03-26-2020.csv,1768
"Madison, OH, USA",39.89381073,-83.40178317,03-29-2020.csv,1770
"Madison, TN, USA",35.61181957,-88.84076036,03-29-2020.csv,1771
"Madison, TX, USA",30.96694679,-95.93003775,03-28-2020.csv,1772
"Madison, VA, USA",38.41531222,-78.28220331,03-25-2020.csv,1774
"Madison, WI, USA",43.0731,-89.4012,03-08-2020.csv,220
"Magoffin, KY, USA",37.70820545,-83.0657714,03-26-2020.csv,1774
"Mahaska, IA, USA",41.33521503,-92.64083907,03-23-2020.csv,1776
"Mahnomen, MN, USA",47.32557075,-95.80921485,03-30-2020.csv,1776
"Mahoning, OH, USA",41.01631101,-80.77287029,03-27-2020.csv,1777
"Major, OK, USA",36.31149996,-98.53467076,03-27-2020.csv,1778
Malaysia,2.5000,112.5000,03-10-2020.csv,43
Maldives,3.2028,73.2207,03-19-2020.csv,195
"Malheur, OR, USA",43.1937027,-117.6227395,03-22-2020.csv,2578
Mali,17.570692,-3.996166000000001,03-30-2020.csv,3367
Malta,35.9375,14.3754,03-20-2020.csv,149
"Manassas Park, VA, USA",38.77058531,-77.44399307,03-27-2020.csv,1781
"Manassas, VA, USA",38.7464321,-77.48509905,03-23-2020.csv,1781
"Manatee, FL, USA",27.47196942,-82.31831044,03-25-2020.csv,1783
"Manistee, MI, USA",44.33352407,-86.05626916,03-25-2020.csv,1784
"Manitoba, Canada",53.7609,-98.8139,03-20-2020.csv,193
"Manitowoc, WI, USA",44.11946801,-87.80928853,03-30-2020.csv,1784
"Marathon, WI, USA",44.89792533,-89.75863384,03-26-2020.csv,1785
"Marengo, AL, USA",32.24767634,-87.78796182,03-29-2020.csv,1786
"Maricopa, AZ, USA",33.34835867,-112.49181540000001,03-26-2020.csv,1787
"Maries, MO, USA",38.16193985,-91.92249662,03-24-2020.csv,1789
"Marin, CA, USA",38.07122463,-122.72106310000001,03-23-2020.csv,1790
"Marinette, WI, USA",45.38553432,-88.03324599999998,03-28-2020.csv,1790
"Marion, AL, USA",34.13697363,-87.88704173,03-28-2020.csv,1791
"Marion, AR, USA",36.26844485,-92.68451899,03-29-2020.csv,1792
"Marion, FL, USA",29.21227113,-82.05803627,03-30-2020.csv,1793
"Marion, GA, USA",32.3483402,-84.52733571,03-26-2020.csv,1794
"Marion, IA, USA",41.33445101,-93.09934783,03-30-2020.csv,1797
"Marion, IL, USA",38.64963204,-88.91899208,03-26-2020.csv,1795
"Marion, IN, USA",39.78163624,-86.13826325,03-24-2020.csv,1797
"Marion, KS, USA",38.35855394,-97.09852509999999,03-30-2020.csv,1798
"Marion, KY, USA",37.55218078,-85.26898542,03-27-2020.csv,1799
"Marion, MO, USA",39.80601912,-91.62203062,03-25-2020.csv,1802
"Marion, MS, USA",31.23132643,-89.8209217,03-28-2020.csv,1800
"Marion, OH, USA",40.58610662,-83.15736305,03-23-2020.csv,1803
"Marion, OR, USA",44.90287942,-122.58151170000001,03-23-2020.csv,1804
"Marion, SC, USA",34.07859748,-79.36400756,03-26-2020.csv,1804
"Marion, TN, USA",35.12997174,-85.62265895,03-25-2020.csv,1806
"Marion, TX, USA",32.79868409,-94.35661230000001,03-23-2020.csv,1807
"Marion, WV, USA",39.50984542,-80.24244659,03-26-2020.csv,1807
"Mariposa, CA, USA",37.57978556,-119.9073334,03-30-2020.csv,1808
"Marlboro, SC, USA",34.59905577,-79.67561152,03-29-2020.csv,1809
"Marquette, MI, USA",46.4338914,-87.64043701,03-25-2020.csv,1811
"Marquette, WI, USA",43.81911946,-89.40073763,03-24-2020.csv,1812
"Marshall, AL, USA",34.36975964,-86.30486727,03-30-2020.csv,1812
"Marshall, IA, USA",42.03586837,-92.99908190000001,03-25-2020.csv,1816
"Marshall, IL, USA",41.0327901,-89.34510444,03-22-2020.csv,1538
"Marshall, IN, USA",41.32467367,-86.26185087,03-26-2020.csv,1814
"Marshall, KS, USA",39.78359669,-96.52278974,03-23-2020.csv,1817
"Marshall, KY, USA",36.88007070000001,-88.32803576,03-23-2020.csv,1818
"Marshall, MN, USA",48.35825983,-96.37017407,03-30-2020.csv,1818
"Marshall, MS, USA",34.76216286,-89.50299462,03-26-2020.csv,1819
"Marshall, OK, USA",34.02311222,-96.76855464,03-23-2020.csv,1821
"Marshall, SD, USA",45.75870838,-97.59855639,03-22-2020.csv,2669
"Marshall, TN, USA",35.45798777,-86.76420988,03-24-2020.csv,1823
"Marshall, WV, USA",39.86064362,-80.66591062,03-29-2020.csv,1823
"Martin, FL, USA",27.0772071,-80.43109784,03-29-2020.csv,1824
"Martin, IN, USA",38.7099921,-86.80373186,03-30-2020.csv,1825
"Martin, KY, USA",37.79990579,-82.51247478,03-29-2020.csv,1826
"Martin, MN, USA",43.67429718,-94.55099908,03-30-2020.csv,1827
"Martin, NC, USA",35.84326734,-77.10860251,03-28-2020.csv,1828
"Martin, TX, USA",32.30600051,-101.9513518,03-24-2020.csv,1830
Martinique,14.6415,-61.0242,03-21-2020.csv,182
"Martinique, France",14.6415,-61.0242,03-28-2020.csv,3215
"Martinsville, VA, USA",36.68212094,-79.86352771,03-30-2020.csv,1830
"Mason, IL, USA",40.23917274,-89.91824452,03-29-2020.csv,1831
"Mason, KY, USA",38.59471935,-83.82151043,03-30-2020.csv,1832
"Mason, MI, USA",43.99509218,-86.24988902,03-27-2020.csv,1833
"Mason, TX, USA",30.71780434,-99.22629416,03-24-2020.csv,1835
"Mason, WA, USA",47.35007586,-123.1863685,03-24-2020.csv,1836
"Mason, WV, USA",38.77071799,-82.02524219,03-30-2020.csv,1836
"Massac, IL, USA",37.22078441,-88.71036614,03-27-2020.csv,1837
"Matagorda, TX, USA",28.81955746,-96.01230294,03-28-2020.csv,1838
"Matanuska-Susitna, AK, USA",62.31305045,-149.5741743,03-30-2020.csv,1839
"Mathews, VA, USA",37.44164146,-76.34098896,03-26-2020.csv,1840
"Maui, HI, USA",20.86399628,-156.56890969999995,03-25-2020.csv,1842
Mauritania,21.0079,-10.9408,03-24-2020.csv,3349
Mauritius,-20.3484,57.5522,03-20-2020.csv,211
"Maury, TN, USA",35.618741299999996,-87.07462444,03-24-2020.csv,1843
"Maverick, TX, USA",28.7429195,-100.3157686,03-24-2020.csv,1844
"Mayes, OK, USA",36.30179091,-95.23175116,03-23-2020.csv,1845
Mayotte,-12.8275,45.1662,03-17-2020.csv,258
"Mayotte, France",-12.8275,45.166244,03-22-2020.csv,3360
"McClain, OK, USA",35.01123903,-97.44572302,03-23-2020.csv,1846
"McCone, MT, USA",47.64469406,-105.79449939999999,03-25-2020.csv,1847
"McCook, SD, USA",43.6742571,-97.36863144,03-29-2020.csv,1847
"McCormick, SC, USA",33.90161443,-82.30794338,03-25-2020.csv,1849
"McCracken, KY, USA",37.05350953,-88.70445755,03-23-2020.csv,1850
"McCreary, KY, USA",36.73874143,-84.48102924,03-28-2020.csv,1850
"McCulloch, TX, USA",31.1925468,-99.34682807,03-26-2020.csv,1851
"McCurtain, OK, USA",34.11664328,-94.77222373,03-30-2020.csv,1852
"McDonald, MO, USA",36.62869595,-94.34867205,03-24-2020.csv,1854
"McDonough, IL, USA",40.45674722,-90.67775541,03-30-2020.csv,1854
"McDowell, NC, USA",35.67736232,-82.0482425,03-30-2020.csv,1855
"McDowell, WV, USA",37.38002939,-81.65083669,03-27-2020.csv,1856
"McDuffie, GA, USA",33.47851918,-82.48252774,03-25-2020.csv,1858
"McHenry, IL, USA",42.32451172,-88.45248227,03-30-2020.csv,1858
"McHenry, ND, USA",48.23104458,-100.6324822,03-28-2020.csv,1859
"McIntosh, GA, USA",31.49683595,-81.40163426,03-24-2020.csv,1861
"McIntosh, ND, USA",46.11182017,-99.44145858,03-24-2020.csv,1862
"McIntosh, OK, USA",35.37235506,-95.66599306,03-26-2020.csv,1862
"McKean, PA, USA",41.80938602,-78.56478358,03-29-2020.csv,1863
"McKenzie, ND, USA",47.74133370000001,-103.395905,03-28-2020.csv,1864
"McKinley, NM, USA",35.58007720000001,-108.262245,03-27-2020.csv,1865
"McLean, IL, USA",40.48996987,-88.84621113,03-25-2020.csv,1867
"McLean, KY, USA",37.5301951,-87.26803443,03-25-2020.csv,1868
"McLean, ND, USA",47.60766714,-101.3182418,03-30-2020.csv,1868
"McLennan, TX, USA",31.55255453,-97.20217694,03-24-2020.csv,1870
"McLeod, MN, USA",44.82367677,-94.27287017,03-27-2020.csv,1870
"McMinn, TN, USA",35.42812616,-84.61520715,03-23-2020.csv,1872
"McMullen, TX, USA",28.35251708,-98.56769164,03-28-2020.csv,1872
"McNairy, TN, USA",35.17468549,-88.5647812,03-25-2020.csv,1874
"McPherson, KS, USA",38.39184858,-97.64769869,03-30-2020.csv,1874
"McPherson, NE, USA",41.56797682,-101.0599362,03-22-2020.csv,2267
"McPherson, SD, USA",45.76626028,-99.22118798,03-30-2020.csv,1876
"MD, USA",39.063946,-76.802101,03-13-2020.csv,191
"ME, USA",44.6939,-69.3819,03-20-2020.csv,150
"Meade, KS, USA",37.23859987,-100.364831,03-22-2020.csv,1746
"Meade, KY, USA",37.96163597,-86.21028219,03-24-2020.csv,1879
"Meade, SD, USA",44.56676791,-102.71627409999999,03-25-2020.csv,1880
"Meagher, MT, USA",46.59907074,-110.8898557,03-24-2020.csv,1881
"Mecklenburg, NC, USA",35.24469268,-80.8317671,03-26-2020.csv,1881
"Mecklenburg, VA, USA",36.67882005,-78.36131056,03-30-2020.csv,1882
"Mecosta, MI, USA",43.64064262,-85.32463223,03-30-2020.csv,1883
"Medina, OH, USA",41.11770589,-81.89986209999998,03-23-2020.csv,1885
"Medina, TX, USA",29.355730100000002,-99.11030298,03-23-2020.csv,1886
"Meeker, MN, USA",45.12328869,-94.52839455,03-26-2020.csv,1886
"Meigs, OH, USA",39.09224872,-82.0305041,03-28-2020.csv,1887
"Meigs, TN, USA",35.51558739,-84.81482914,03-30-2020.csv,1888
"Mellette, SD, USA",43.58078848,-100.7563186,03-22-2020.csv,2672
"Menard, IL, USA",40.02742725,-89.80246001,03-23-2020.csv,1891
"Menard, TX, USA",30.88990665,-99.82047940000001,03-26-2020.csv,1891
"Mendocino, CA, USA",39.4381191,-123.39113130000001,03-30-2020.csv,1892
"Menifee, KY, USA",37.94090733,-83.59985712,03-27-2020.csv,1893
"Menominee, MI, USA",45.58038692,-87.55370409,03-28-2020.csv,1894
"Menominee, WI, USA",45.00422544,-88.70950714,03-26-2020.csv,1895
"Merced, CA, USA",37.18922369,-120.72090349999999,03-26-2020.csv,1896
"Mercer, IL, USA",41.20596782,-90.74290052,03-23-2020.csv,1898
"Mercer, KY, USA",37.81474237,-84.87488475,03-30-2020.csv,1898
"Mercer, MO, USA",40.42212303,-93.56829590000001,03-28-2020.csv,1899
"Mercer, ND, USA",47.31213126,-101.8318399,03-28-2020.csv,1901
"Mercer, NJ, USA",40.28047017,-74.70479631,03-26-2020.csv,1900
"Mercer, OH, USA",40.54043046,-84.62912742,03-23-2020.csv,1903
"Mercer, PA, USA",41.30248872,-80.25816981,03-26-2020.csv,1903
"Mercer, WV, USA",37.40481169,-81.11023142,03-30-2020.csv,1904
"Meriwether, GA, USA",33.04163534,-84.68859732,03-27-2020.csv,1905
"Merrick, NE, USA",41.16624273,-98.0374887,03-28-2020.csv,1906
"Merrimack, NH, USA",43.29662971,-71.6811573,03-22-2020.csv,1030
"Mesa, CO, USA",39.01787888,-108.469799,03-30-2020.csv,1908
"Metcalfe, KY, USA",36.99459295,-85.63123699,03-23-2020.csv,1910
Mexico,23.6345,-102.5528,03-28-2020.csv,3362
"MI, USA",43.3266,-84.5361,03-12-2020.csv,180
"Miami, IN, USA",40.76940965,-86.04525048,03-30-2020.csv,1910
"Miami, KS, USA",38.56383358,-94.83832189,03-28-2020.csv,1911
"Miami, OH, USA",40.0543329,-84.22871271,03-30-2020.csv,1912
"Miami-Dade, FL, USA",25.6112362,-80.55170587,03-28-2020.csv,1913
"Middlesex, CT, USA",41.45949668,-72.53714864,03-25-2020.csv,1915
"Middlesex, MA, USA",42.48607732,-71.39049229,03-24-2020.csv,1916
"Middlesex, NJ, USA",40.43629879,-74.41426991,03-30-2020.csv,1916
"Middlesex, VA, USA",37.63191998,-76.55064617,03-26-2020.csv,1917
"Midland, MI, USA",43.64330771,-84.38804374,03-30-2020.csv,1918
"Midland, TX, USA",31.86904128,-102.03156820000001,03-25-2020.csv,1920
"Mifflin, PA, USA",40.61116939,-77.61070738,03-23-2020.csv,1921
"Milam, TX, USA",30.78581830000001,-96.97718698,03-29-2020.csv,1921
"Millard, UT, USA",39.0729209,-113.1020328,03-22-2020.csv,2949
"Mille Lacs, MN, USA",45.93705297,-93.63236823,03-24-2020.csv,1924
"Miller, AR, USA",33.31403423,-93.89285258,03-30-2020.csv,1924
"Miller, GA, USA",31.16568912,-84.73151117,03-22-2020.csv,408
"Miller, MO, USA",38.21450288,-92.42610898,03-26-2020.csv,1926
"Mills, IA, USA",41.03299766,-95.61920963,03-30-2020.csv,1927
"Mills, TX, USA",31.49557106,-98.59272068,03-29-2020.csv,1928
"Milwaukee, WI, USA",43.00486062,-87.96733172,03-26-2020.csv,1929
"Miner, SD, USA",44.02197882,-97.60992207,03-26-2020.csv,1930
"Mineral, CO, USA",37.66954283,-106.92816979999999,03-24-2020.csv,1932
"Mineral, MT, USA",47.15283992,-115.0015239,03-22-2020.csv,2194
"Mineral, NV, USA",38.53841696,-118.4344506,03-22-2020.csv,2308
"Mineral, WV, USA",39.41561583,-78.94104895,03-22-2020.csv,3092
"Mingo, WV, USA",37.73048351,-82.13338365,03-22-2020.csv,3093
"Minidoka, ID, USA",42.85518524,-113.6357257,03-24-2020.csv,1937
"Minnehaha, SD, USA",43.67441641,-96.7910885,03-25-2020.csv,1938
"Missaukee, MI, USA",44.33772443,-85.09256478,03-25-2020.csv,1939
"Mississippi, AR, USA",35.76271485,-90.05194370000002,03-25-2020.csv,1940
