FIPS,Name,State,StateName,FIPSKey,Location Name Key,Latitude,Longitude
31025,Cass,NE,Nebraska,Cass|NE,"Cass, NE, US",40.90899107,-96.13971217
31027,Cedar,NE,Nebraska,Cedar|NE,"Cedar, NE, US",42.5988851,-97.25311951
31029,Chase,NE,Nebraska,Chase|NE,"Chase, NE, US",40.5237198,-101.6978026
31031,Cherry,NE,Nebraska,Cherry|NE,"Cherry, NE, US",42.54502621,-101.1244332
31033,Cheyenne,NE,Nebraska,Cheyenne|NE,"Cheyenne, NE, US",41.21999357,-102.9941693
31035,Clay,NE,Nebraska,Clay|NE,"Clay, NE, US",40.52439441,-98.05126296
31037,Colfax,NE,Nebraska,Colfax|NE,"Colfax, NE, US",41.57486951,-97.0868542
31039,Cuming,NE,Nebraska,Cuming|NE,"Cuming, NE, US",41.91637624,-96.78730772
31041,Custer,NE,Nebraska,Custer|NE,"Custer, NE, US",41.39374521,-99.72805369
31043,Dakota,NE,Nebraska,Dakota|NE,"Dakota, NE, US",42.39040144,-96.56656425
31045,Dawes,NE,Nebraska,Dawes|NE,"Dawes, NE, US",42.71985036,-103.1313774
31047,Dawson,NE,Nebraska,Dawson|NE,"Dawson, NE, US",40.87028216,-99.8201461
31049,Deuel,NE,Nebraska,Deuel|NE,"Deuel, NE, US",41.11168186,-102.3333331
31051,Dixon,NE,Nebraska,Dixon|NE,"Dixon, NE, US",42.49188363,-96.86782408
31053,Dodge,NE,Nebraska,Dodge|NE,"Dodge, NE, US",41.58071748,-96.65598179
31055,Douglas,NE,Nebraska,Douglas|NE,"Douglas, NE, US",41.357015,-96.203393
31057,Dundy,NE,Nebraska,Dundy|NE,"Dundy, NE, US",40.17638677,-101.6876522
31059,Fillmore,NE,Nebraska,Fillmore|NE,"Fillmore, NE, US",40.52458567,-97.59646937
31061,Franklin,NE,Nebraska,Franklin|NE,"Franklin, NE, US",40.17636348,-98.95299073
31063,Frontier,NE,Nebraska,Frontier|NE,"Frontier, NE, US",40.52993007,-100.3924658
31065,Furnas,NE,Nebraska,Furnas|NE,"Furnas, NE, US",40.17642064,-99.91247454
31067,Gage,NE,Nebraska,Gage|NE,"Gage, NE, US",40.26186809,-96.68946704
31069,Garden,NE,Nebraska,Garden|NE,"Garden, NE, US",41.61703149,-102.3313973
31071,Garfield,NE,Nebraska,Garfield|NE,"Garfield, NE, US",41.91428955,-98.99111827
31073,Gosper,NE,Nebraska,Gosper|NE,"Gosper, NE, US",40.51481965,-99.83020279
31075,Grant,NE,Nebraska,Grant|NE,"Grant, NE, US",41.91528587,-101.740701
31077,Greeley,NE,Nebraska,Greeley|NE,"Greeley, NE, US",41.56742671,-98.52150266
31079,Hall,NE,Nebraska,Hall|NE,"Hall, NE, US",40.87257079,-98.50218293
31081,Hamilton,NE,Nebraska,Hamilton|NE,"Hamilton, NE, US",40.87349452,-98.02099117
31083,Harlan,NE,Nebraska,Harlan|NE,"Harlan, NE, US",40.17658508,-99.40438879
31085,Hayes,NE,Nebraska,Hayes|NE,"Hayes, NE, US",40.52451972,-101.0603568
31087,Hitchcock,NE,Nebraska,Hitchcock|NE,"Hitchcock, NE, US",40.17609175,-101.0416477
31089,Holt,NE,Nebraska,Holt|NE,"Holt, NE, US",42.45522056,-98.78402558
31091,Hooker,NE,Nebraska,Hooker|NE,"Hooker, NE, US",41.91586243,-101.1354293
31093,Howard,NE,Nebraska,Howard|NE,"Howard, NE, US",41.2200529,-98.5166499
31095,Jefferson,NE,Nebraska,Jefferson|NE,"Jefferson, NE, US",40.17584531,-97.142601
31097,Johnson,NE,Nebraska,Johnson|NE,"Johnson, NE, US",40.39257596,-96.26522753
31099,Kearney,NE,Nebraska,Kearney|NE,"Kearney, NE, US",40.50663314,-98.94877182
31101,Keith,NE,Nebraska,Keith|NE,"Keith, NE, US",41.19930341,-101.6620164
31103,Keya Paha,NE,Nebraska,Keya Paha|NE,"Keya Paha, NE, US",42.87990694,-99.71343729
31105,Kimball,NE,Nebraska,Kimball|NE,"Kimball, NE, US",41.19774275,-103.7148131
31107,Knox,NE,Nebraska,Knox|NE,"Knox, NE, US",42.63758421,-97.89178836
31109,Lancaster,NE,Nebraska,Lancaster|NE,"Lancaster, NE, US",40.78416049,-96.68777155
31111,Lincoln,NE,Nebraska,Lincoln|NE,"Lincoln, NE, US",41.04658298,-100.7475374
31113,Logan,NE,Nebraska,Logan|NE,"Logan, NE, US",41.56650314,-100.4817851
31115,Loup,NE,Nebraska,Loup|NE,"Loup, NE, US",41.91371961,-99.45440415
31117,McPherson,NE,Nebraska,McPherson|NE,"McPherson, NE, US",41.56797682,-101.0599362
31119,Madison,NE,Nebraska,Madison|NE,"Madison, NE, US",41.91676024,-97.6005481
31121,Merrick,NE,Nebraska,Merrick|NE,"Merrick, NE, US",41.16624273,-98.0374887
31123,Morrill,NE,Nebraska,Morrill|NE,"Morrill, NE, US",41.71711774,-103.0061405
31125,Nance,NE,Nebraska,Nance|NE,"Nance, NE, US",41.39750195,-97.99327291
31127,Nemaha,NE,Nebraska,Nemaha|NE,"Nemaha, NE, US",40.38514847,-95.85433992
31129,Nuckolls,NE,Nebraska,Nuckolls|NE,"Nuckolls, NE, US",40.17637905,-98.04743961
31131,Otoe,NE,Nebraska,Otoe|NE,"Otoe, NE, US",40.64843556,-96.13374142
31133,Pawnee,NE,Nebraska,Pawnee|NE,"Pawnee, NE, US",40.13141096,-96.23705437
31135,Perkins,NE,Nebraska,Perkins|NE,"Perkins, NE, US",40.85082525,-101.6502942
31137,Phelps,NE,Nebraska,Phelps|NE,"Phelps, NE, US",40.51156033,-99.41461667
31139,Pierce,NE,Nebraska,Pierce|NE,"Pierce, NE, US",42.26434853,-97.60122773
31141,Platte,NE,Nebraska,Platte|NE,"Platte, NE, US",41.57246836,-97.52144359
31143,Polk,NE,Nebraska,Polk|NE,"Polk, NE, US",41.18813488,-97.56630712
31145,Red Willow,NE,Nebraska,Red Willow|NE,"Red Willow, NE, US",40.1755688,-100.476998
31147,Richardson,NE,Nebraska,Richardson|NE,"Richardson, NE, US",40.1247415,-95.71755036
31149,Rock,NE,Nebraska,Rock|NE,"Rock, NE, US",42.42252217,-99.44832069
31151,Saline,NE,Nebraska,Saline|NE,"Saline, NE, US",40.52418865,-97.14085859
31153,Sarpy,NE,Nebraska,Sarpy|NE,"Sarpy, NE, US",41.11314181,-96.11156432
31155,Saunders,NE,Nebraska,Saunders|NE,"Saunders, NE, US",41.2278103,-96.63773905
31157,Scotts Bluff,NE,Nebraska,Scotts Bluff|NE,"Scotts Bluff, NE, US",41.85070896,-103.7080986
31159,Seward,NE,Nebraska,Seward|NE,"Seward, NE, US",40.87241834,-97.139673
31161,Sheridan,NE,Nebraska,Sheridan|NE,"Sheridan, NE, US",42.50284406,-102.4126613
31163,Sherman,NE,Nebraska,Sherman|NE,"Sherman, NE, US",41.22045983,-98.97588642
31165,Sioux,NE,Nebraska,Sioux|NE,"Sioux, NE, US",42.48932059,-103.7576544
31167,Stanton,NE,Nebraska,Stanton|NE,"Stanton, NE, US",41.9169835,-97.19394708
31169,Thayer,NE,Nebraska,Thayer|NE,"Thayer, NE, US",40.17626377,-97.59504381
31171,Thomas,NE,Nebraska,Thomas|NE,"Thomas, NE, US",41.91358968,-100.5556632
31173,Thurston,NE,Nebraska,Thurston|NE,"Thurston, NE, US",42.15725356,-96.54157099
31175,Valley,NE,Nebraska,Valley|NE,"Valley, NE, US",41.56730777,-98.98197724
31177,Washington,NE,Nebraska,Washington|NE,"Washington, NE, US",41.52815707,-96.22019892
31179,Wayne,NE,Nebraska,Wayne|NE,"Wayne, NE, US",42.20934475,-97.11926964
31181,Webster,NE,Nebraska,Webster|NE,"Webster, NE, US",40.17642643,-98.50019851
31183,Wheeler,NE,Nebraska,Wheeler|NE,"Wheeler, NE, US",41.91482725,-98.52798941
31185,York,NE,Nebraska,York|NE,"York, NE, US",40.87272618,-97.59710186
32001,Churchill,NV,Nevada,Churchill|NV,"Churchill, NV, US",39.58105744,-118.3394607
32003,Clark,NV,Nevada,Clark|NV,"Clark, NV, US",36.21458855,-115.0130241
32005,Douglas,NV,Nevada,Douglas|NV,"Douglas, NV, US",38.912862,-119.6171333
32007,Elko,NV,Nevada,Elko|NV,"Elko, NV, US",41.14531606,-115.3577619
32009,Esmeralda,NV,Nevada,Esmeralda|NV,"Esmeralda, NV, US",37.78436681,-117.6319999
32011,Eureka,NV,Nevada,Eureka|NV,"Eureka, NV, US",39.98100864,-116.2683204
32013,Humboldt,NV,Nevada,Humboldt|NV,"Humboldt, NV, US",41.40692186,-118.1109427
32015,Lander,NV,Nevada,Lander|NV,"Lander, NV, US",39.9332233,-117.0397075
32017,Lincoln,NV,Nevada,Lincoln|NV,"Lincoln, NV, US",37.64268459,-114.8790388
32019,Lyon,NV,Nevada,Lyon|NV,"Lyon, NV, US",39.01777974,-119.1870479
32021,Mineral,NV,Nevada,Mineral|NV,"Mineral, NV, US",38.53841696,-118.4344506
32023,Nye,NV,Nevada,Nye|NV,"Nye, NV, US",38.04264256,-116.4722702
32027,Pershing,NV,Nevada,Pershing|NV,"Pershing, NV, US",40.44003782,-118.4005641
32029,Storey,NV,Nevada,Storey|NV,"Storey, NV, US",39.44875482,-119.5250207
32031,Washoe,NV,Nevada,Washoe|NV,"Washoe, NV, US",40.66562265,-119.6631594
32033,White Pine,NV,Nevada,White Pine|NV,"White Pine, NV, US",39.44157041,-114.899966
32510,Carson City,NV,Nevada,Carson City|NV,"Carson City, NV, US",39.15509045,-119.7480219
33001,Belknap,NH,New Hampshire,Belknap|NH,"Belknap, NH, US",43.51637314,-71.41684235
33003,Carroll,NH,New Hampshire,Carroll|NH,"Carroll, NH, US",43.87498583,-71.20430216
33005,Cheshire,NH,New Hampshire,Cheshire|NH,"Cheshire, NH, US",42.92015988,-72.25311043
33007,Coos,NH,New Hampshire,Coos|NH,"Coos, NH, US",44.69063265,-71.30633239
33009,Grafton,NH,New Hampshire,Grafton|NH,"Grafton, NH, US",43.930221,-71.534068
33011,Hillsborough,NH,New Hampshire,Hillsborough|NH,"Hillsborough, NH, US",42.91537785,-71.7200253
33013,Merrimack,NH,New Hampshire,Merrimack|NH,"Merrimack, NH, US",43.29662971,-71.6811573
33015,Rockingham,NH,New Hampshire,Rockingham|NH,"Rockingham, NH, US",42.989151,-71.343576
33017,Strafford,NH,New Hampshire,Strafford|NH,"Strafford, NH, US",43.291833,-71.02336013
33019,Sullivan,NH,New Hampshire,Sullivan|NH,"Sullivan, NH, US",43.36094111,-72.22203125
34001,Atlantic,NJ,New Jersey,Atlantic|NJ,"Atlantic, NJ, US",39.47538693,-74.65848483
34003,Bergen,NJ,New Jersey,Bergen|NJ,"Bergen, NJ, US",40.96010917,-74.07164325
34005,Burlington,NJ,New Jersey,Burlington|NJ,"Burlington, NJ, US",39.87681124,-74.66927768
34007,Camden,NJ,New Jersey,Camden|NJ,"Camden, NJ, US",39.80343818,-74.96388753
34009,Cape May,NJ,New Jersey,Cape May|NJ,"Cape May, NJ, US",39.15008829,-74.80170244
34011,Cumberland,NJ,New Jersey,Cumberland|NJ,"Cumberland, NJ, US",39.37199394,-75.10712559
34013,Essex,NJ,New Jersey,Essex|NJ,"Essex, NJ, US",40.78681335,-74.24657979
34015,Gloucester,NJ,New Jersey,Gloucester|NJ,"Gloucester, NJ, US",39.71581067,-75.13995546
34017,Hudson,NJ,New Jersey,Hudson|NJ,"Hudson, NJ, US",40.73766234,-74.07515667
34019,Hunterdon,NJ,New Jersey,Hunterdon|NJ,"Hunterdon, NJ, US",40.56335249,-74.91284156
34021,Mercer,NJ,New Jersey,Mercer|NJ,"Mercer, NJ, US",40.28047017,-74.70479631
34023,Middlesex,NJ,New Jersey,Middlesex|NJ,"Middlesex, NJ, US",40.43629879,-74.41426991
34025,Monmouth,NJ,New Jersey,Monmouth|NJ,"Monmouth, NJ, US",40.26549699,-74.22240686
34027,Morris,NJ,New Jersey,Morris|NJ,"Morris, NJ, US",40.86095313,-74.5455371
34029,Ocean,NJ,New Jersey,Ocean|NJ,"Ocean, NJ, US",39.8895449,-74.28089251
34031,Passaic,NJ,New Jersey,Passaic|NJ,"Passaic, NJ, US",41.03238628,-74.29954144
34033,Salem,NJ,New Jersey,Salem|NJ,"Salem, NJ, US",39.58719656,-75.3469663
34035,Somerset,NJ,New Jersey,Somerset|NJ,"Somerset, NJ, US",40.56465737,-74.61683016
34037,Sussex,NJ,New Jersey,Sussex|NJ,"Sussex, NJ, US",41.13891592,-74.69118243
34039,Union,NJ,New Jersey,Union|NJ,"Union, NJ, US",40.65835409,-74.30680092
34041,Warren,NJ,New Jersey,Warren|NJ,"Warren, NJ, US",40.85951833,-74.99556527
35001,Bernalillo,NM,New Mexico,Bernalillo|NM,"Bernalillo, NM, US",35.05163625,-106.6703554
35003,Catron,NM,New Mexico,Catron|NM,"Catron, NM, US",33.91514144,-108.4046587
35005,Chaves,NM,New Mexico,Chaves|NM,"Chaves, NM, US",33.36406072,-104.4665365
35006,Cibola,NM,New Mexico,Cibola|NM,"Cibola, NM, US",34.91131525,-107.998876
35007,Colfax,NM,New Mexico,Colfax|NM,"Colfax, NM, US",36.60569702,-104.6472674
35009,Curry,NM,New Mexico,Curry|NM,"Curry, NM, US",34.57421077,-103.3468876
35011,De Baca,NM,New Mexico,De Baca|NM,"De Baca, NM, US",34.34274529,-104.4117842
35013,Dona Ana,NM,New Mexico,Dona Ana|NM,"Dona Ana, NM, US",32.35275771,-106.8329387
35015,Eddy,NM,New Mexico,Eddy|NM,"Eddy, NM, US",32.47167456,-104.3053527
35017,Grant,NM,New Mexico,Grant|NM,"Grant, NM, US",32.73911281,-108.3827845
35019,Guadalupe,NM,New Mexico,Guadalupe|NM,"Guadalupe, NM, US",34.86319296,-104.790669
35021,Harding,NM,New Mexico,Harding|NM,"Harding, NM, US",35.85751555,-103.8220938
35023,Hidalgo,NM,New Mexico,Hidalgo|NM,"Hidalgo, NM, US",31.91383467,-108.7151824
35025,Lea,NM,New Mexico,Lea|NM,"Lea, NM, US",32.79215361,-103.4123733
35027,Lincoln,NM,New Mexico,Lincoln|NM,"Lincoln, NM, US",33.74526079,-105.4586166
35028,Los Alamos,NM,New Mexico,Los Alamos|NM,"Los Alamos, NM, US",35.86631386,-106.3134985
35029,Luna,NM,New Mexico,Luna|NM,"Luna, NM, US",32.18179341,-107.7508826
35031,McKinley,NM,New Mexico,McKinley|NM,"McKinley, NM, US",35.5800772,-108.262245
35033,Mora,NM,New Mexico,Mora|NM,"Mora, NM, US",36.01095101,-104.9497716
35035,Otero,NM,New Mexico,Otero|NM,"Otero, NM, US",32.61348406,-105.7417604
35037,Quay,NM,New Mexico,Quay|NM,"Quay, NM, US",35.10403332,-103.5481727
35039,Rio Arriba,NM,New Mexico,Rio Arriba|NM,"Rio Arriba, NM, US",36.51072137,-106.6931674
35041,Roosevelt,NM,New Mexico,Roosevelt|NM,"Roosevelt, NM, US",34.02097406,-103.4799493
35043,Sandoval,NM,New Mexico,Sandoval|NM,"Sandoval, NM, US",35.68862401,-106.8687803
35045,San Juan,NM,New Mexico,San Juan|NM,"San Juan, NM, US",36.3882,-108.2378
35047,San Miguel,NM,New Mexico,San Miguel|NM,"San Miguel, NM, US",35.48014807,-104.8163562
35049,Santa Fe,NM,New Mexico,Santa Fe|NM,"Santa Fe, NM, US",35.50708973,-105.9774716
35051,Sierra,NM,New Mexico,Sierra|NM,"Sierra, NM, US",33.13028233,-107.1925893
35053,Socorro,NM,New Mexico,Socorro|NM,"Socorro, NM, US",34.00715494,-106.9298354
35055,Taos,NM,New Mexico,Taos|NM,"Taos, NM, US",36.58006022,-105.6310198
35057,Torrance,NM,New Mexico,Torrance|NM,"Torrance, NM, US",34.64048375,-105.8508949
35059,Union,NM,New Mexico,Union|NM,"Union, NM, US",36.48126404,-103.4709624
35061,Valencia,NM,New Mexico,Valencia|NM,"Valencia, NM, US",34.71669834,-106.8103733
36001,Albany,NY,New York,Albany|NY,"Albany, NY, US",42.60060306,-73.97723916
36003,Allegany,NY,New York,Allegany|NY,"Allegany, NY, US",42.25748406,-78.02750466
36005,Bronx,NY,New York,Bronx|NY,"Bronx, NY, US",40.85209301,-73.86282755
36007,Broome,NY,New York,Broome|NY,"Broome, NY, US",42.15903158,-75.81326086
36009,Cattaraugus,NY,New York,Cattaraugus|NY,"Cattaraugus, NY, US",42.24778241,-78.67923096
36011,Cayuga,NY,New York,Cayuga|NY,"Cayuga, NY, US",42.91261714,-76.55731592
36013,Chautauqua,NY,New York,Chautauqua|NY,"Chautauqua, NY, US",42.2276921,-79.36691763
36015,Chemung,NY,New York,Chemung|NY,"Chemung, NY, US",42.13891056,-76.7638805
36017,Chenango,NY,New York,Chenango|NY,"Chenango, NY, US",42.49430041,-75.60887553
36019,Clinton,NY,New York,Clinton|NY,"Clinton, NY, US",44.74530905,-73.67875352
36021,Columbia,NY,New York,Columbia|NY,"Columbia, NY, US",42.24819348,-73.63089095
36023,Cortland,NY,New York,Cortland|NY,"Cortland, NY, US",42.59509207,-76.07048931
36025,Delaware,NY,New York,Delaware|NY,"Delaware, NY, US",42.19837623,-74.96709306
36027,Dutchess,NY,New York,Dutchess|NY,"Dutchess, NY, US",41.7648606,-73.74356679
36029,Erie,NY,New York,Erie|NY,"Erie, NY, US",42.76249024,-78.73063652
36031,Essex,NY,New York,Essex|NY,"Essex, NY, US",44.11630765,-73.77297842
36033,Franklin,NY,New York,Franklin|NY,"Franklin, NY, US",44.59040891,-74.29926032
36035,Fulton,NY,New York,Fulton|NY,"Fulton, NY, US",43.11363907,-74.41798804
36037,Genesee,NY,New York,Genesee|NY,"Genesee, NY, US",43.0022601,-78.19135193
36039,Greene,NY,New York,Greene|NY,"Greene, NY, US",42.275797,-74.12384884
36041,Hamilton,NY,New York,Hamilton|NY,"Hamilton, NY, US",43.66146647,-74.49721957
36043,Herkimer,NY,New York,Herkimer|NY,"Herkimer, NY, US",43.42034246,-74.96145307
36045,Jefferson,NY,New York,Jefferson|NY,"Jefferson, NY, US",44.04200959,-75.94653457
36047,Kings,NY,New York,Kings|NY,"Kings, NY, US",40.6361825,-73.94935552
36049,Lewis,NY,New York,Lewis|NY,"Lewis, NY, US",43.7844157,-75.44903992
36051,Livingston,NY,New York,Livingston|NY,"Livingston, NY, US",42.72596275,-77.77966158
36053,Madison,NY,New York,Madison|NY,"Madison, NY, US",42.91653905,-75.67266639
36055,Monroe,NY,New York,Monroe|NY,"Monroe, NY, US",43.14638895,-77.69322942
36057,Montgomery,NY,New York,Montgomery|NY,"Montgomery, NY, US",42.90123494,-74.44011632
36059,Nassau,NY,New York,Nassau|NY,"Nassau, NY, US",40.74066522,-73.58941873
36061,New York,NY,New York,New York|NY,"New York, NY, US",40.7672726,-73.97152637
36063,Niagara,NY,New York,Niagara|NY,"Niagara, NY, US",43.19898042,-78.74777412
36065,Oneida,NY,New York,Oneida|NY,"Oneida, NY, US",43.24375382,-75.43710392
36067,Onondaga,NY,New York,Onondaga|NY,"Onondaga, NY, US",43.00491923,-76.19971155
36069,Ontario,NY,New York,Ontario|NY,"Ontario, NY, US",42.85145728,-77.30874425
36071,Orange,NY,New York,Orange|NY,"Orange, NY, US",41.40337468,-74.30240757
36073,Orleans,NY,New York,Orleans|NY,"Orleans, NY, US",43.2516977,-78.2320066
36075,Oswego,NY,New York,Oswego|NY,"Oswego, NY, US",43.42778894,-76.14635194
36077,Otsego,NY,New York,Otsego|NY,"Otsego, NY, US",42.63492579,-75.03151402
36079,Putnam,NY,New York,Putnam|NY,"Putnam, NY, US",41.42630093,-73.74965532
36081,Queens,NY,New York,Queens|NY,"Queens, NY, US",40.71088124,-73.81684712
36083,Rensselaer,NY,New York,Rensselaer|NY,"Rensselaer, NY, US",42.71348136,-73.51089874
36085,Richmond,NY,New York,Richmond|NY,"Richmond, NY, US",40.58582155,-74.14808598
36087,Rockland,NY,New York,Rockland|NY,"Rockland, NY, US",41.15027894,-74.02560498
36089,St Lawrence,NY,New York,St Lawrence|NY,"St Lawrence, NY, US",44.4976179,-75.06550039
36091,Saratoga,NY,New York,Saratoga|NY,"Saratoga, NY, US",43.10904162,-73.86653895
36093,Schenectady,NY,New York,Schenectady|NY,"Schenectady, NY, US",42.81668777,-74.05278291
36095,Schoharie,NY,New York,Schoharie|NY,"Schoharie, NY, US",42.58831742,-74.4433903
36097,Schuyler,NY,New York,Schuyler|NY,"Schuyler, NY, US",42.39184015,-76.8773299
36099,Seneca,NY,New York,Seneca|NY,"Seneca, NY, US",42.78081007,-76.82497064
36101,Steuben,NY,New York,Steuben|NY,"Steuben, NY, US",42.2689144,-77.3829924
36103,Suffolk,NY,New York,Suffolk|NY,"Suffolk, NY, US",40.88320119,-72.8012172
36105,Sullivan,NY,New York,Sullivan|NY,"Sullivan, NY, US",41.71579493,-74.76394559
36107,Tioga,NY,New York,Tioga|NY,"Tioga, NY, US",42.16852837,-76.30835812
36109,Tompkins,NY,New York,Tompkins|NY,"Tompkins, NY, US",42.44945765,-76.47229843
36111,Ulster,NY,New York,Ulster|NY,"Ulster, NY, US",41.89027881,-74.26252104
36113,Warren,NY,New York,Warren|NY,"Warren, NY, US",43.56173026,-73.8433699
36115,Washington,NY,New York,Washington|NY,"Washington, NY, US",43.31153794,-73.43043448
36117,Wayne,NY,New York,Wayne|NY,"Wayne, NY, US",43.15494365,-77.02976528
36119,Westchester,NY,New York,Westchester|NY,"Westchester, NY, US",41.16278376,-73.75741653
36121,Wyoming,NY,New York,Wyoming|NY,"Wyoming, NY, US",42.70145109,-78.22199579
36123,Yates,NY,New York,Yates|NY,"Yates, NY, US",42.63505484,-77.10369919
37001,Alamance,NC,North Carolina,Alamance|NC,"Alamance, NC, US",36.0434701,-79.39976137
37003,Alexander,NC,North Carolina,Alexander|NC,"Alexander, NC, US",35.9223796,-81.17751948
37005,Alleghany,NC,North Carolina,Alleghany|NC,"Alleghany, NC, US",36.49360862,-81.12857041
37007,Anson,NC,North Carolina,Anson|NC,"Anson, NC, US",34.97403241,-80.09953279
37009,Ashe,NC,North Carolina,Ashe|NC,"Ashe, NC, US",36.43296207,-81.49862729
37011,Avery,NC,North Carolina,Avery|NC,"Avery, NC, US",36.07569796,-81.92308483
37013,Beaufort,NC,North Carolina,Beaufort|NC,"Beaufort, NC, US",35.48531943,-76.84325809
37015,Bertie,NC,North Carolina,Bertie|NC,"Bertie, NC, US",36.0688473,-76.96545943
37017,Bladen,NC,North Carolina,Bladen|NC,"Bladen, NC, US",34.61296243,-78.56180059
37019,Brunswick,NC,North Carolina,Brunswick|NC,"Brunswick, NC, US",34.070565,-78.22814204
37021,Buncombe,NC,North Carolina,Buncombe|NC,"Buncombe, NC, US",35.61113393,-82.53305
37023,Burke,NC,North Carolina,Burke|NC,"Burke, NC, US",35.74989637,-81.70755735
37025,Cabarrus,NC,North Carolina,Cabarrus|NC,"Cabarrus, NC, US",35.3877799,-80.55267168
37027,Caldwell,NC,North Carolina,Caldwell|NC,"Caldwell, NC, US",35.95204977,-81.54799522
37029,Camden,NC,North Carolina,Camden|NC,"Camden, NC, US",36.33804939,-76.15568396
37031,Carteret,NC,North Carolina,Carteret|NC,"Carteret, NC, US",34.8932941,-76.54120135
37033,Caswell,NC,North Carolina,Caswell|NC,"Caswell, NC, US",36.39312665,-79.33353281
37035,Catawba,NC,North Carolina,Catawba|NC,"Catawba, NC, US",35.66211129,-81.2132617
37037,Chatham,NC,North Carolina,Chatham|NC,"Chatham, NC, US",35.70394416,-79.25541492
37039,Cherokee,NC,North Carolina,Cherokee|NC,"Cherokee, NC, US",35.1349263,-84.05970864
37041,Chowan,NC,North Carolina,Chowan|NC,"Chowan, NC, US",36.12908077,-76.60118385
37043,Clay,NC,North Carolina,Clay|NC,"Clay, NC, US",35.05704275,-83.74353633
37045,Cleveland,NC,North Carolina,Cleveland|NC,"Cleveland, NC, US",35.33553364,-81.55204486
37047,Columbus,NC,North Carolina,Columbus|NC,"Columbus, NC, US",34.26744084,-78.65801424
37049,Craven,NC,North Carolina,Craven|NC,"Craven, NC, US",35.11833364,-77.08398081
37051,Cumberland,NC,North Carolina,Cumberland|NC,"Cumberland, NC, US",35.04762133,-78.82623165
37053,Currituck,NC,North Carolina,Currituck|NC,"Currituck, NC, US",36.36123664,-75.95876401
37055,Dare,NC,North Carolina,Dare|NC,"Dare, NC, US",35.66520691,-75.71767334
37057,Davidson,NC,North Carolina,Davidson|NC,"Davidson, NC, US",35.79115496,-80.21256572
37059,Davie,NC,North Carolina,Davie|NC,"Davie, NC, US",35.93099927,-80.54496571
37061,Duplin,NC,North Carolina,Duplin|NC,"Duplin, NC, US",34.93449805,-77.93140529
37063,Durham,NC,North Carolina,Durham|NC,"Durham, NC, US",36.03638492,-78.87608331
37065,Edgecombe,NC,North Carolina,Edgecombe|NC,"Edgecombe, NC, US",35.91230639,-77.59436892
37067,Forsyth,NC,North Carolina,Forsyth|NC,"Forsyth, NC, US",36.12859861,-80.25459052
37069,Franklin,NC,North Carolina,Franklin|NC,"Franklin, NC, US",36.081519,-78.28708884
37071,Gaston,NC,North Carolina,Gaston|NC,"Gaston, NC, US",35.29373559,-81.17477045
37073,Gates,NC,North Carolina,Gates|NC,"Gates, NC, US",36.44667547,-76.69749701
37075,Graham,NC,North Carolina,Graham|NC,"Graham, NC, US",35.3506925,-83.83369267
37077,Granville,NC,North Carolina,Granville|NC,"Granville, NC, US",36.30337451,-78.65184241
37079,Greene,NC,North Carolina,Greene|NC,"Greene, NC, US",35.48544173,-77.67578087
37081,Guilford,NC,North Carolina,Guilford|NC,"Guilford, NC, US",36.07959451,-79.78824948
37083,Halifax,NC,North Carolina,Halifax|NC,"Halifax, NC, US",36.25669272,-77.6556109
37085,Harnett,NC,North Carolina,Harnett|NC,"Harnett, NC, US",35.36731853,-78.87243571
37087,Haywood,NC,North Carolina,Haywood|NC,"Haywood, NC, US",35.55269063,-82.98196486
37089,Henderson,NC,North Carolina,Henderson|NC,"Henderson, NC, US",35.33788927,-82.4766782
37091,Hertford,NC,North Carolina,Hertford|NC,"Hertford, NC, US",36.3607755,-76.98104134
37093,Hoke,NC,North Carolina,Hoke|NC,"Hoke, NC, US",35.01888303,-79.23651674
37095,Hyde,NC,North Carolina,Hyde|NC,"Hyde, NC, US",35.42017674,-76.15180542
37097,Iredell,NC,North Carolina,Iredell|NC,"Iredell, NC, US",35.80950511,-80.8743128
37099,Jackson,NC,North Carolina,Jackson|NC,"Jackson, NC, US",35.28814273,-83.14093385
37101,Johnston,NC,North Carolina,Johnston|NC,"Johnston, NC, US",35.51745004,-78.36622717
37103,Jones,NC,North Carolina,Jones|NC,"Jones, NC, US",35.02254606,-77.35870791
37105,Lee,NC,North Carolina,Lee|NC,"Lee, NC, US",35.47623147,-79.17569362
37107,Lenoir,NC,North Carolina,Lenoir|NC,"Lenoir, NC, US",35.2403259,-77.64245615
37109,Lincoln,NC,North Carolina,Lincoln|NC,"Lincoln, NC, US",35.48508185,-81.21740317
37111,McDowell,NC,North Carolina,McDowell|NC,"McDowell, NC, US",35.67736232,-82.0482425
37113,Macon,NC,North Carolina,Macon|NC,"Macon, NC, US",35.14867843,-83.41696617
37115,Madison,NC,North Carolina,Madison|NC,"Madison, NC, US",35.85402722,-82.71346418
37117,Martin,NC,North Carolina,Martin|NC,"Martin, NC, US",35.84326734,-77.10860251
37119,Mecklenburg,NC,North Carolina,Mecklenburg|NC,"Mecklenburg, NC, US",35.24469268,-80.8317671
37121,Mitchell,NC,North Carolina,Mitchell|NC,"Mitchell, NC, US",36.01059309,-82.1582442
37123,Montgomery,NC,North Carolina,Montgomery|NC,"Montgomery, NC, US",35.33155144,-79.90416657
